symbol	hgnc_id	entrez_id	ensembl_gene_id	gene_name	uniprot_ids	protein_name_uniprot	alias_symbols	disease	category	label	evidence	note	source
SLC26A6	HGNC:14472	65010	ENSG00000225697	solute carrier family 26 member 6	Q9BXS9		DKFZp586E1422	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A14	HGNC:10984	9016	ENSG00000102078	solute carrier family 25 member 14	O95258		BMCP1|UCP5	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO1C1	HGNC:13819	53919	ENSG00000139155	solute carrier organic anion transporter family member 1C1	Q9NYB5		OATP-F|OATP1C1|OATP1|SLC21A14	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC71A1	HGNC:23363	64645	ENSG00000156875	solute carrier family 71 member 1	Q96MC6		DKFZP564L0864|HIAT1|MFSD14A	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A23	HGNC:21106	63027	ENSG00000137266	solute carrier family 22 member 23	A1A5C7		FLJ22174|C6orf85	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC10A3	HGNC:22979	8273	ENSG00000126903	solute carrier family 10 member 3	P09131		P3|DXS253E	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC28A1	HGNC:11001	9154	ENSG00000156222	solute carrier family 28 member 1	O00337		CNT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC12A1	HGNC:10910	6557	ENSG00000074803	solute carrier family 12 member 1	Q13621		NKCC2|CCC2|BSC1|BSC|BSC-1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A9	HGNC:13446	56606	ENSG00000109667	solute carrier family 2 member 9	Q9NRM0		Glut9|GLUTX|URATv1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC27A5	HGNC:10999	10998	ENSG00000083807	solute carrier family 27 member 5	Q9Y2P5		FATP5|VLACSR|VLCS-H2|VLCSH2|FACVL3|FLJ22987|ACSVL6|ACSB	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9A3	HGNC:11073	6550	ENSG00000066230	solute carrier family 9 member A3	P48764		NHE-3|NHE3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A6	HGNC:10927	9120	ENSG00000108932	solute carrier family 16 member 6	O15403		MCT6|MCT7	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9A7	HGNC:17123	84679	ENSG00000065923	solute carrier family 9 member A7	Q96T83		NHE7|NHE-7	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC17A2	HGNC:10930	10246	ENSG00000112337	solute carrier family 17 member 2	O00624		NPT3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC27A1	HGNC:10995	376497	ENSG00000130304	solute carrier family 27 member 1	Q6PCB7		FATP1|FATP|MGC71751|FLJ00336|ACSVL5	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A40	HGNC:29680	55972	ENSG00000075303	solute carrier family 25 member 40	Q8TBP6		MCFP	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A36	HGNC:25554	55186	ENSG00000114120	solute carrier family 25 member 36	Q96CQ1		FLJ10618|PNC2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC45A1	HGNC:17939	50651	ENSG00000162426	solute carrier family 45 member 1	Q9Y2W3		DNB5	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A17	HGNC:23095	51310	ENSG00000092096	solute carrier family 22 member 17	Q8WUG5		BOCT|BOIT|NGALR	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A12	HGNC:28750	159963	ENSG00000148942	solute carrier family 5 member 12	Q1EHB4		MGC52019|SMCT2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9A2	HGNC:11072	6549	ENSG00000115616	solute carrier family 9 member A2	Q9UBY0		NHE2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC10A4	HGNC:22980	201780	ENSG00000145248	solute carrier family 10 member 4	Q96EP9		MGC29802	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC7A3	HGNC:11061	84889	ENSG00000165349	solute carrier family 7 member 3	Q8WY07		CAT-3|ATRC3|FLJ14541	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC12A3	HGNC:10912	6559	ENSG00000070915	solute carrier family 12 member 3	P55017		NCCT|NCC|TSC	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A38	HGNC:26054	54977	ENSG00000144659	solute carrier family 25 member 38	Q96DW6		FLJ20551	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A9	HGNC:26907	153129	ENSG00000177058	solute carrier family 38 member 9	Q8NBW4		FLJ90709|SNAT9	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC7A14	HGNC:29326	57709	ENSG00000013293	solute carrier family 7 member 14	Q8TBB6		KIAA1613|PPP1R142	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A4	HGNC:10990	291	ENSG00000151729	solute carrier family 25 member 4	P12235		T1|AAC1|PEO3|PEO2|ANT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A35	HGNC:31921	399512	ENSG00000125434	solute carrier family 25 member 35	Q3KQZ1		FLJ40217	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A8	HGNC:11055	6535	ENSG00000130821	solute carrier family 6 member 8	P48029		CRTR|CT1|CRT|CRT-1|CRT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC4A2	HGNC:11028	6522	ENSG00000164889	solute carrier family 4 member 2	P04920		HKB3|BND3L|NBND3|EPB3L1|AE2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC45A2	HGNC:16472	51151	ENSG00000164175	solute carrier family 45 member 2	Q9UMX9		AIM-1|OCA4|MATP	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A6	HGNC:11052	6533	ENSG00000131389	solute carrier family 6 member 6	P31641		TAUT	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC47A2	HGNC:26439	146802	ENSG00000180638	solute carrier family 47 member 2	Q86VL8		FLJ31196|MATE2|MATE2-K	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35A4	HGNC:20753	113829	ENSG00000176087	solute carrier family 35 member A4	L0R6Q1|Q96G79			cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A27	HGNC:21065	9481	ENSG00000153291	solute carrier family 25 member 27	O95847		UCP4|FLJ33552	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC36A4	HGNC:19660	120103	ENSG00000180773	solute carrier family 36 member 4	Q6YBV0		PAT4|FLJ38932	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A11	HGNC:14239	66035	ENSG00000133460	solute carrier family 2 member 11	Q9BYW1		GLUT11	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A19	HGNC:14409	60386	ENSG00000125454	solute carrier family 25 member 19	Q9HC21		DNC|MUP1|TPC|MCPHA	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A1	HGNC:10922	6566	ENSG00000155380	solute carrier family 16 member 1	P53985		MCT|MCT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A7	HGNC:13445	155184	ENSG00000197241	solute carrier family 2 member 7	Q6PXP3		GLUT7	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A13	HGNC:8494	9390	ENSG00000172940	solute carrier family 22 member 13	Q9Y226		OCTL1|OCTL3|OAT10|ORCTL3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC26A3	HGNC:3018	1811	ENSG00000091138	solute carrier family 26 member 3	P40879		DRA|CLD	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC23A2	HGNC:10973	9962	ENSG00000089057	solute carrier family 23 member 2	Q9UGH3		SVCT2|KIAA0238|YSPL2|SLC23A1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO5A1	HGNC:19046	81796	ENSG00000137571	solute carrier organic anion transporter family member 5A1	Q9H2Y9		OATPRP4|OATP-J|OATP5A1|SLC21A15	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A39	HGNC:24279	51629	ENSG00000013306	solute carrier family 25 member 39	Q9BZJ4		FLJ22407|CGI-69	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35A3	HGNC:11023	23443	ENSG00000117620	solute carrier family 35 member A3	Q9Y2D2			cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A15	HGNC:10985	10166	ENSG00000102743	solute carrier family 25 member 15	Q9Y619		ORC1|lnc-HC|D13S327|ORNT1|HHH	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A8	HGNC:16270	23539	ENSG00000100156	solute carrier family 16 member 8	O95907		MCT3|REMP	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A2	HGNC:11048	6530	ENSG00000103546	solute carrier family 6 member 2	P23975		NET|NET1|NAT1|SLC6A5	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC13A4	HGNC:15827	26266	ENSG00000164707	solute carrier family 13 member 4	Q9UKG4		SUT-1|SUT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A13	HGNC:15956	114134	ENSG00000151229	solute carrier family 2 member 13	Q96QE2		HMIT	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35B4	HGNC:20584	84912	ENSG00000205060	solute carrier family 35 member B4	Q969S0		FLJ14697|YEA4	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC46A2	HGNC:16055	57864	ENSG00000119457	solute carrier family 46 member 2	Q9BY10		Ly110|TSCOT	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A20	HGNC:1421	788	ENSG00000178537	solute carrier family 25 member 20	O43772		CAC|CACT	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC41A3	HGNC:31046	54946	ENSG00000114544	solute carrier family 41 member 3	Q96GZ6		FLJ20473	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A8	HGNC:20862	64116	ENSG00000138821	solute carrier family 39 member 8	Q9C0K1		BIGM103|ZIP8|ZIP-8	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9A1	HGNC:11071	6548	ENSG00000090020	solute carrier family 9 member A1	P19634		PPP1R143|APNH|NHE1|NHE-1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO1A2	HGNC:10956	6579	ENSG00000084453	solute carrier organic anion transporter family member 1A2	P46721		OATP|OATP1A2|OATP-A|SLC21A3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A37	HGNC:29786	51312	ENSG00000147454	solute carrier family 25 member 37	Q9NYZ2		MSCP|MFRN|MFRN1|HT015	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35H1	HGNC:17117	51006	ENSG00000080189	solute carrier family 35 member H1	Q9NQQ7		CGI-15|bA394O2.1|C20orf5|OVCOV1|SLC35C2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC37A1	HGNC:11024	54020	ENSG00000160190	solute carrier family 37 member 1	P57057		SPX1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC17A4	HGNC:10932	10050	ENSG00000146039	solute carrier family 17 member 4	Q9Y2C5		KIAA2138	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC68A1	HGNC:26196	79847	ENSG00000138111	solute carrier family 68 member 1	Q14CX5		FLJ22529|bA18I14.8|C10orf77|TMEM180|MFSD13A	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC27A6	HGNC:11000	28965	ENSG00000113396	solute carrier family 27 member 6	Q9Y2P4		FATP6|VLCS-H1|FACVL2|ACSVL2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC37A2	HGNC:20644	219855	ENSG00000134955	solute carrier family 37 member 2	Q8TED4		FLJ00171|SPX2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A23	HGNC:19375	79085	ENSG00000125648	solute carrier family 25 member 23	Q9BV35		FLJ30339|MGC2615|APC2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC43A2	HGNC:23087	124935	ENSG00000167703	solute carrier family 43 member 2	Q8N370		MGC34680	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC51B	HGNC:29956	123264	ENSG00000186198	SLC51 subunit beta	Q86UW2		OSTbeta|SLC51A1BP	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35D3	HGNC:15621	340146	ENSG00000182747	solute carrier family 35 member D3	Q5M8T2		FRCL1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC17A7	HGNC:16704	57030	ENSG00000104888	solute carrier family 17 member 7	Q9P2U7		BNPI|VGLUT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35F1	HGNC:21483	222553	ENSG00000196376	solute carrier family 35 member F1	Q5T1Q4		dJ230I3.1|C6orf169	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A9	HGNC:20182	55334	ENSG00000029364	solute carrier family 39 member 9	Q9NUM3		FLJ11274|ZIP9	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC36A3	HGNC:19659	285641	ENSG00000186334	solute carrier family 36 member 3	Q495N2		PAT3|TRAMD2|tramdorin2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A6	HGNC:11011	11182	ENSG00000160326	solute carrier family 2 member 6	Q9UGQ3		GLUT9|GLUT6|HSA011372	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC12A8	HGNC:15595	84561	ENSG00000221955	solute carrier family 12 member 8	A0AV02		CCC9	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC12A7	HGNC:10915	10723	ENSG00000113504	solute carrier family 12 member 7	Q9Y666		KCC4|DKFZP434F076	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A9	HGNC:22146	200010	ENSG00000117834	solute carrier family 5 member 9	Q2M3M2		SGLT4	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC33A2	HGNC:25157	113655	ENSG00000167700	solute carrier family 33 member 2	Q96ES6		MFSD3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC10A7	HGNC:23088	84068	ENSG00000120519	solute carrier family 10 member 7	Q0GE19		MGC25043|DKFZp566M114|DKFZp313H0531|DKFZp779O2438|C4orf13	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC66A3	HGNC:28503	130814	ENSG00000162976	solute carrier family 66 member 3	Q8N755		MGC33602|C2orf22|PQLC3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A7	HGNC:19306	148867	ENSG00000162695	solute carrier family 30 member 7	Q8NEW0		ZnTL2|ZNT7	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC10A1	HGNC:10905	6554	ENSG00000100652	solute carrier family 10 member 1	Q14973		NTCP|NTCP1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A3	HGNC:11007	6515	ENSG00000059804	solute carrier family 2 member 3	P11169		GLUT3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A1	HGNC:12876	27173	ENSG00000143570	solute carrier family 39 member 1	Q9NY26		ZIP1|ZIRTL	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A26	HGNC:20661	115286	ENSG00000144741	solute carrier family 25 member 26	Q70HW3		SAMC	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC26A8	HGNC:14468	116369	ENSG00000112053	solute carrier family 26 member 8	Q96RN1		TAT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A10	HGNC:25355	55532	ENSG00000196660	solute carrier family 30 member 10	Q6XR72		DKFZp547M236|ZnT-10|ZRC1|ZNT8|ZNT10	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC49A3	HGNC:26177	84179	ENSG00000169026	solute carrier family 49 member 3	Q6UXD7		FLJ22269|LP2561|MFSD7	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A16	HGNC:20302	85413	ENSG00000004809	solute carrier family 22 member 16	Q86VW1		FLIPT2|CT2|OKB1|OAT6	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO4C1	HGNC:23612	353189	ENSG00000173930	solute carrier organic anion transporter family member 4C1	Q6ZQN7		SLC21A20|OATP4C1|OATPX|OATP-H	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC12A5	HGNC:13818	57468	ENSG00000124140	solute carrier family 12 member 5	Q9H2X9		KIAA1176|KCC2|hKCC2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A12	HGNC:20860	221074	ENSG00000148482	solute carrier family 39 member 12	Q504Y0		FLJ30499|ZIP12	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35D4	HGNC:31723	85019	ENSG00000134490	solute carrier family 35 member D4	Q24JQ0		MGC11386|FLJ44259|C18orf45|TMEM241	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A7	HGNC:4927	7922	ENSG00000112473	solute carrier family 39 member 7	Q92504		H2-KE4|D6S2244E|KE4|RING5|ZIP7|HKE4	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A31	HGNC:25319	83447	ENSG00000151475	solute carrier family 25 member 31	Q9H0C2		DKFZP434N1235|ANT4	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC61A1	HGNC:28156	84975	ENSG00000182544	solute carrier family 61 member 1	Q6N075		MGC11308|HsMOT2|MFSD5	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC18A2	HGNC:10935	6571	ENSG00000165646	solute carrier family 18 member A2	Q05940		SVMT|SVAT|VAT2|VMAT2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC1A2	HGNC:10940	6506	ENSG00000110436	solute carrier family 1 member 2	P43004		GLT-1|GLT1|EAAT2|HBGT	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A46	HGNC:25198	91137	ENSG00000164209	solute carrier family 25 member 46	Q96AG3			cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC37A4	HGNC:4061	2542	ENSG00000137700	solute carrier family 37 member 4	O43826		GSD1b|GSD1c|GSD1d|G6PT|SPX4|G6PT1|G6PT2|G6PT3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A5	HGNC:10991	292	ENSG00000005022	solute carrier family 25 member 5	P05141		T2|2F1|T3|ANT2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A4	HGNC:11015	7782	ENSG00000104154	solute carrier family 30 member 4	O14863		ZNT4	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO1B1	HGNC:10959	10599	ENSG00000134538	solute carrier organic anion transporter family member 1B1	Q9Y6L6		OATP-C|LST-1|OATP1B1|SLC21A6	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC31A1	HGNC:11016	1317	ENSG00000136868	solute carrier family 31 member 1	O15431		hCTR1|CTR1|COPT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A1	HGNC:11036	6523	ENSG00000100170	solute carrier family 5 member 1	P13866		D22S675|NAGT|SGLT-1|SGLT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35E4	HGNC:17058	339665	ENSG00000100036	solute carrier family 35 member E4	Q6ICL7			cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC15A2	HGNC:10921	6565	ENSG00000163406	solute carrier family 15 member 2	Q16348		PEPT2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC19A2	HGNC:10938	10560	ENSG00000117479	solute carrier family 19 member 2	O60779		THTR1|ThT1|TRMA	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC40A1	HGNC:10909	30061	ENSG00000138449	solute carrier family 40 member 1	Q9NP59		MTP1|IREG1|FPN1|HFE4|FPN|SLC11A3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC17A9	HGNC:16192	63910	ENSG00000101194	solute carrier family 17 member 9	Q9BYT1		FLJ23412|VNUT|C20orf59	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC29A2	HGNC:11004	3177	ENSG00000174669	solute carrier family 29 member 2	Q14542		DER12|ENT2|HNP36	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A3	HGNC:18044	10991	ENSG00000188338	solute carrier family 38 member 3	Q99624		G17|SN1|SNAT3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC43A1	HGNC:9225	8501	ENSG00000149150	solute carrier family 43 member 1	O75387		R00504|PB39|POV1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A4	HGNC:17129	55630	ENSG00000147804	solute carrier family 39 member 4	Q6P5W5		ZIP4|ZIP-4|AWMS2|AEZ	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A18	HGNC:26441	348932	ENSG00000164363	solute carrier family 6 member 18	Q96N87		FLJ31236|Xtrp2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35G2	HGNC:28480	80723	ENSG00000168917	solute carrier family 35 member G2	Q8TBE7		MGC3295|DKFZp564K2464|TMEM22	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC15A3	HGNC:18068	51296	ENSG00000110446	solute carrier family 15 member 3	Q8IY34		PHT2|hPTR3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A42	HGNC:28380	284439	ENSG00000181035	solute carrier family 25 member 42	Q86VD7		MGC26694	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A12	HGNC:23094	387700	ENSG00000152779	solute carrier family 16 member 12	Q6ZSM3		MCT12|CRT2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A1	HGNC:11042	6529	ENSG00000157103	solute carrier family 6 member 1	P30531		GAT1|GABATR|GABATHG|GAT-1|hGAT-1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC26A1	HGNC:10993	10861	ENSG00000145217	solute carrier family 26 member 1	Q9H2B4		SAT-1|EDM4	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A6	HGNC:10992	293	ENSG00000169100	solute carrier family 25 member 6	P12236		ANT3Y|MGC17525|ANT3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC20A2	HGNC:10947	6575	ENSG00000168575	solute carrier family 20 member 2	Q08357		PiT-2|Glvr-2|Ram-1|PIT2|MLVAR|GLVR2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A7	HGNC:25582	55238	ENSG00000103042	solute carrier family 38 member 7	Q9NVC3		FLJ10815|SNAT7	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35B1	HGNC:20798	10237	ENSG00000121073	solute carrier family 35 member B1	P78383		UGTREL1|AXER	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35G4	HGNC:31043	646000	ENSG00000236396	solute carrier family 35 member G4	P0C7Q5		AMAC1L1|SLC35G4P	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC18A3	HGNC:10936	6572	ENSG00000187714	solute carrier family 18 member A3	Q16572		VACHT	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A17	HGNC:10987	10478	ENSG00000100372	solute carrier family 25 member 17	O43808		PMP34	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A4	HGNC:10925	9122	ENSG00000168679	solute carrier family 16 member 4	O15374		MCT4|MCT5	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC7A6OS	HGNC:25807	84138	ENSG00000103061	solute carrier family 7 member 6 opposite strand	Q96CW6		FLJ13291|Iwr1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC44A5	HGNC:28524	204962	ENSG00000137968	solute carrier family 44 member 5	Q8NCS7		MGC34032|CTL5	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC60A2	HGNC:21053	91749	ENSG00000173214	solute carrier family 60 member 2	Q5TF39		MGC33953|KIAA1919|MFSD4B	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A10	HGNC:23155	125206	ENSG00000154025	solute carrier family 5 member 10	A0PJK1		SGLT5	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A51	HGNC:23323	92014	ENSG00000122696	solute carrier family 25 member 51	Q9H1U9		MGC14836|CG7943|MCART1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC29A1	HGNC:11003	2030	ENSG00000112759	solute carrier family 29 member 1 (Augustine blood group)	Q99808		ENT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC44A1	HGNC:18798	23446	ENSG00000070214	solute carrier family 44 member 1	Q8WWI5		CTL1|CHTL1|CD92|CDW92	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC19A1	HGNC:10937	6573	ENSG00000173638	solute carrier family 19 member 1	P41440		FOLT|RFC1|IFC-1|RFC|hRFC|RFT-1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO1B7	HGNC:32934	338821	ENSG00000205754	solute carrier organic anion transporter family member 1B7 (putative)	G3V0H7		LST3|SLC21A21	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A24	HGNC:28542	283238	ENSG00000197658	solute carrier family 22 member 24	Q8N4F4		MGC34821|NET46	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC10A6	HGNC:30603	345274	ENSG00000145283	solute carrier family 10 member 6	Q3KNW5		SOAT	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A25	HGNC:20663	114789	ENSG00000148339	solute carrier family 25 member 25	Q6KCM7		KIAA1896|PCSCL|MCSC	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A3	HGNC:11049	6531	ENSG00000142319	solute carrier family 6 member 3	Q01959		DAT|DAT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC12A2	HGNC:10911	6558	ENSG00000064651	solute carrier family 12 member 2	P55011		NKCC1|BSC2|BSC-2|PPP1R141|CCC1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A2	HGNC:10966	6582	ENSG00000112499	solute carrier family 22 member 2	O15244		OCT2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC75A1	HGNC:16894	10227	ENSG00000109736	solute carrier family 75 member 1	Q14728		IT10C3|TETRAN|SLC75A1|MFSD10	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC4A5	HGNC:18168	57835	ENSG00000188687	solute carrier family 4 member 5	Q9BY07		NBC4	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A44	HGNC:29036	9673	ENSG00000160785	solute carrier family 25 member 44	Q96H78		FLJ90431|KIAA0446	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC33A1	HGNC:95	9197	ENSG00000169359	solute carrier family 33 member 1	O00400		AT-1|AT1|ACATN|SPG42	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
