symbol	hgnc_id	entrez_id	ensembl_gene_id	gene_name	uniprot_ids	protein_name_uniprot	alias_symbols	disease	category	label	evidence	note	source
ALKBH8	HGNC:25189	91801	ENSG00000137760	alkB homolog 8, tRNA methyltransferase	Q96BT7		MGC10235|TRM9|TRMT9A						
ALLC	HGNC:17377	55821	ENSG00000151360	allantoicase	Q8N6M5		ALC						
ALMS1	HGNC:428	7840	ENSG00000116127	ALMS1 centrosome and basal body associated protein	Q8TCU4		KIAA0328						
ALOX5	HGNC:435	240	ENSG00000012779	arachidonate 5-lipoxygenase	P09917		5-LOX						
ALOX5AP	HGNC:436	241	ENSG00000132965	arachidonate 5-lipoxygenase activating protein	P20292		FLAP						
ALOX12	HGNC:429	239	ENSG00000108839	arachidonate 12-lipoxygenase, 12S type	P18054		12S-LOX						
ALOX12B	HGNC:430	242	ENSG00000179477	arachidonate 12-lipoxygenase, 12R type	O75342		12R-LOX						
ALOX15	HGNC:433	246	ENSG00000161905	arachidonate 15-lipoxygenase	P16050		15-LOX-1						
ALOX15B	HGNC:434	247	ENSG00000179593	arachidonate 15-lipoxygenase type B	O15296		15-LOX-2						
ERVMER34-1	HGNC:42970	100288413	ENSG00000226887	endogenous retrovirus group MER34 member 1, envelope	Q9H9K5		envMER34|HEMO						
ERVV-1	HGNC:26501	147664	ENSG00000269526	endogenous retrovirus group V member 1, envelope	B6SEH8		FLJ32214|HERV-V1|ENVV1						
ERVV-2	HGNC:39051	100271846	ENSG00000268964	endogenous retrovirus group V member 2, envelope	B6SEH9		ENVV2						
ERVW-1	HGNC:13525	30816	ENSG00000242950	endogenous retrovirus group W member 1, envelope	Q9UQF0		HERV-W|HERV-W-ENV|HERVW|HERV-7q|envW|ERVWE1						
ESAM	HGNC:17474	90952	ENSG00000149564	endothelial cell adhesion molecule	Q96AP7		W117m						
ESCO1	HGNC:24645	114799	ENSG00000141446	establishment of sister chromatid cohesion N-acetyltransferase 1	Q5FWF5		ESO1|EFO1|KIAA1911						
ESCO2	HGNC:27230	157570	ENSG00000171320	establishment of sister chromatid cohesion N-acetyltransferase 2	Q56NI9		EFO2|RBS						
ESD	HGNC:3465	2098	ENSG00000139684	esterase D	P10768								
ESF1	HGNC:15898	51575	ENSG00000089048	ESF1 nucleolar pre-rRNA processing protein	Q9H501		bA526K24.1|C20orf6						
ESM1	HGNC:3466	11082	ENSG00000164283	endothelial cell specific molecule 1	Q9NQ30								
ESPL1	HGNC:16856	9700	ENSG00000135476	extra spindle pole bodies like 1, separase	Q14674		KIAA0165|ESP1|SEPA						
ESPN	HGNC:13281	83715	ENSG00000187017	espin	B1AK53		DFNB36						
ESPNL	HGNC:27937	339768	ENSG00000144488	espin like	Q6ZVH7		FLJ42568						
ESR1	HGNC:3467	2099	ENSG00000091831	estrogen receptor 1	P03372		ER|NR3A1|Era|ER-alpha|ESR						
ESR2	HGNC:3468	2100	ENSG00000140009	estrogen receptor 2	Q92731		NR3A2|Erb|ER-beta						
ESRP1	HGNC:25966	54845	ENSG00000104413	epithelial splicing regulatory protein 1	Q6NXG1		FLJ20171|RBM35A						
ESRP2	HGNC:26152	80004	ENSG00000103067	epithelial splicing regulatory protein 2	Q9H6T0		FLJ21918|RBM35B						
ESRRA	HGNC:3471	2101	ENSG00000173153	estrogen related receptor alpha	P11474		ERR1|ERRalpha|NR3B1|ERRa|ESRL1						
ESRRB	HGNC:3473	2103	ENSG00000119715	estrogen related receptor beta	O95718		ERR2|ERRbeta|NR3B2|ERRb|ESRL2|DFNB35						
ESRRG	HGNC:3474	2104	ENSG00000196482	estrogen related receptor gamma	P62508		NR3B3|ERRg|ERR-gamma						
ESS2	HGNC:16817	8220	ENSG00000100056	ess-2 spliceosome associated protein	Q96DF8		DGSI|Es2el|ES2|DGS-H|ESS-2|bis1|DGCR13|DGCR14						
ESX1	HGNC:14865	80712	ENSG00000123576	ESX homeobox 1	Q8N693		ESXR1|ESX1L						
ESYT1	HGNC:29534	23344	ENSG00000139641	extended synaptotagmin 1	Q9BSJ8		MBC2|KIAA0747|FAM62A						
ESYT2	HGNC:22211	57488	ENSG00000117868	extended synaptotagmin 2	A0FGR8		KIAA1228|CHR2SYT|FAM62B						
ESYT3	HGNC:24295	83850	ENSG00000158220	extended synaptotagmin 3	A0FGR9		CHR3SYT|FAM62C						
ETAA1	HGNC:24648	54465	ENSG00000143971	ETAA1 activator of ATR kinase	Q9NY74		ETAA16						
ETDA	HGNC:53449	101928677	ENSG00000238210	embryonic testis differentiation homolog A	Q3ZM63								
ETDB	HGNC:44269	100129515	ENSG00000224107	embryonic testis differentiation homolog B	P0DPP9		LINC00633						
ETDC	HGNC:53450	110806299	ENSG00000283644	embryonic testis differentiation homolog C	A0A1B0GVM5								
ETF1	HGNC:3477	2107	ENSG00000120705	eukaryotic translation termination factor 1	P62495		eRF1|TB3-1|RF1|SUP45L1|ERF1|ERF						
ETFA	HGNC:3481	2108	ENSG00000140374	electron transfer flavoprotein subunit alpha	P13804		GA2|EMA|MADD						
ETFB	HGNC:3482	2109	ENSG00000105379	electron transfer flavoprotein subunit beta	P38117								
ETFBKMT	HGNC:28739	254013	ENSG00000139160	electron transfer flavoprotein subunit beta lysine methyltransferase	Q8IXQ9		DKFZp451L235|MGC50559|C12orf72|METTL20						
ETFDH	HGNC:3483	2110	ENSG00000171503	electron transfer flavoprotein dehydrogenase	Q16134		ETFQO						
ETFRF1	HGNC:27052	144363	ENSG00000205707	electron transfer flavoprotein regulatory factor 1	Q6IPR1		LYRM5						
ETHE1	HGNC:23287	23474	ENSG00000105755	ETHE1 persulfide dioxygenase	O95571		YF13H12|HSCO						
ETNK1	HGNC:24649	55500	ENSG00000139163	ethanolamine kinase 1	Q9HBU6		EKI1|EKI						
ETNK2	HGNC:25575	55224	ENSG00000143845	ethanolamine kinase 2	Q9NVF9		FLJ10761|EKI2						
ETNPPL	HGNC:14404	64850	ENSG00000164089	ethanolamine-phosphate phospho-lyase	Q8TBG4		AGXT2L1						
ETS1	HGNC:3488	2113	ENSG00000134954	ETS proto-oncogene 1, transcription factor	P14921		FLJ10768|ETS-1|EWSR2						
ETS2	HGNC:3489	2114	ENSG00000157557	ETS proto-oncogene 2, transcription factor	P15036								
ETV1	HGNC:3490	2115	ENSG00000006468	ETS variant transcription factor 1	P50549		ER81						
ETV2	HGNC:3491	2116	ENSG00000105672	ETS variant transcription factor 2	O00321		ER71						
ETV3	HGNC:3492	2117	ENSG00000117036	ETS variant transcription factor 3	P41162		PE-1						
ETV3L	HGNC:33834	440695	ENSG00000253831	ETS variant transcription factor 3 like	Q6ZN32		FLJ16478						
ETV4	HGNC:3493	2118	ENSG00000175832	ETS variant transcription factor 4	P43268		E1A-F|E1AF|PEA3						
ETV5	HGNC:3494	2119	ENSG00000244405	ETS variant transcription factor 5	P41161		ERM						
ETV6	HGNC:3495	2120	ENSG00000139083	ETS variant transcription factor 6	P41212		TEL						
ETV7	HGNC:18160	51513	ENSG00000010030	ETS variant transcription factor 7	Q9Y603		TEL2|TEL-2						
EVA1A	HGNC:25816	84141	ENSG00000115363	eva-1 homolog A, regulator of programmed cell death	Q9H8M9		FLJ13391|TMEM166|FAM176A						
EVA1B	HGNC:25558	55194	ENSG00000142694	eva-1 homolog B	Q9NVM1		FLJ10647|C1orf78|FAM176B						
EVA1C	HGNC:13239	59271	ENSG00000166979	eva-1 homolog C	P58658		B18|PRED34|B19|C21orf64|C21orf63|FAM176C						
EVC	HGNC:3497	2121	ENSG00000072840	EvC ciliary complex subunit 1	P57679		DWF-1|EVC1						
EVC2	HGNC:19747	132884	ENSG00000173040	EvC ciliary complex subunit 2	Q86UK5		LBN						
EVI2A	HGNC:3499	2123	ENSG00000126860	ecotropic viral integration site 2A	P22794		EVDA|EVI2						
EVI2B	HGNC:3500	2124	ENSG00000185862	ecotropic viral integration site 2B	P34910		D17S376|EVDB|CD361						
EVI5	HGNC:3501	7813	ENSG00000067208	ecotropic viral integration site 5	O60447		NB4S						
EVI5L	HGNC:30464	115704	ENSG00000142459	ecotropic viral integration site 5 like	Q96CN4								
EVL	HGNC:20234	51466	ENSG00000196405	Enah/Vasp-like	Q9UI08		RNB6						
EVPL	HGNC:3503	2125	ENSG00000167880	envoplakin	Q92817		EVPK						
EVPLL	HGNC:35236	645027	ENSG00000214860	envoplakin like	A8MZ36								
EVX1	HGNC:3506	2128	ENSG00000106038	even-skipped homeobox 1	P49640								
EVX2	HGNC:3507	344191	ENSG00000174279	even-skipped homeobox 2	Q03828								
EWSR1	HGNC:3508	2130	ENSG00000182944	EWS RNA binding protein 1	Q01844		EWS						
EXD1	HGNC:28507	161829	ENSG00000178997	exonuclease 3'-5' domain containing 1	Q8NHP7		MGC33637|EXDL1						
EXD2	HGNC:20217	55218	ENSG00000081177	exonuclease 3'-5' domain containing 2	Q9NVH0		FLJ10738|C14orf114|EXDL2						
EXD3	HGNC:26023	54932	ENSG00000187609	exonuclease 3'-5' domain containing 3	Q8N9H8		LOC54932|FLJ20433|mut-7|Nbr						
EXO1	HGNC:3511	9156	ENSG00000174371	exonuclease 1	Q9UQ84		HEX1|hExoI						
EXO5	HGNC:26115	64789	ENSG00000164002	exonuclease 5	Q9H790		FLJ21144|C1orf176|DEM1						
EXOC1	HGNC:30380	55763	ENSG00000090989	exocyst complex component 1	Q9NV70		SEC3|FLJ10893|BM-102|Sec3p|SEC3L1						
EXOC1L	HGNC:53433	644145	ENSG00000250821	exocyst complex component 1 like	A0A1B0GW35								
EXOC2	HGNC:24968	55770	ENSG00000112685	exocyst complex component 2	Q96KP1		FLJ11026|Sec5|SEC5L1						
EXOC3	HGNC:30378	11336	ENSG00000180104	exocyst complex component 3	O60645		Sec6|SEC6L1						
EXOC3L1	HGNC:27540	283849	ENSG00000179044	exocyst complex component 3 like 1	Q86VI1		FLJ35539|FLJ35587|EXOC3L						
EXOC3L2	HGNC:30162	90332	ENSG00000283632	exocyst complex component 3 like 2	Q2M3D2		FLJ36147|XTP7						
EXOC3L4	HGNC:20120	91828	ENSG00000205436	exocyst complex component 3 like 4	Q17RC7		C14orf73						
EXOC4	HGNC:30389	60412	ENSG00000131558	exocyst complex component 4	Q96A65		KIAA1699|MGC27170|SEC8|Sec8p|SEC8L1						
EXOC5	HGNC:10696	10640	ENSG00000070367	exocyst complex component 5	O00471		SEC10|SEC10P|SEC10L1						
EXOC6	HGNC:23196	54536	ENSG00000138190	exocyst complex component 6	Q8TAG9		SEC15L|FLJ1125|DKFZp761I2124|MGC33397|Sec15|EXOC6A|SEC15L1						
EXOC6B	HGNC:17085	23233	ENSG00000144036	exocyst complex component 6B	Q9Y2D4		KIAA0919|SEC15L2|SEC15B						
EXOC7	HGNC:23214	23265	ENSG00000182473	exocyst complex component 7	Q9UPT5		EXO70|KIAA1067|YJL085W|Exo70p|BLOM4						
EXOC8	HGNC:24659	149371	ENSG00000116903	exocyst complex component 8	Q8IYI6		SEC84|EXO84|Exo84p						
EXOG	HGNC:3347	9941	ENSG00000157036	exo/endonuclease G	Q9Y2C4		ENGL-a|ENGL|ENGL-b|ENDOGL1|ENDOGL2						
EXOSC1	HGNC:17286	51013	ENSG00000171311	exosome component 1	Q9Y3B2		hCsl4p|Csl4p|CSL4|Ski4p|SKI4|CGI-108|p13						
EXOSC2	HGNC:17097	23404	ENSG00000130713	exosome component 2	Q13868		hRrp4p|Rrp4p|RRP4|p7						
EXOSC3	HGNC:17944	51010	ENSG00000107371	exosome component 3	Q9NQT5		hRrp40p|Rrp40p|RRP40|CGI-102|p10|hRrp-40						
EXOSC4	HGNC:18189	54512	ENSG00000178896	exosome component 4	Q9NPD3		hRrp41p|FLJ20591|Rrp41p|RRP41|RRP41A|Ski6p|SKI6|p12A						
EXOSC5	HGNC:24662	56915	ENSG00000077348	exosome component 5	Q9NQT4		hRrp46p|Rrp46p|RRP46|RRP41B|MGC12901|p12B						
EXOSC6	HGNC:19055	118460	ENSG00000223496	exosome component 6	Q5RKV6		MTR3|hMtr3p|Mtr3p|EAP4|p11						
EXOSC7	HGNC:28112	23016	ENSG00000075914	exosome component 7	Q15024		hRrp42p|Rrp42p|RRP42|EAP1|KIAA0116|p8						
EXOSC8	HGNC:17035	11340	ENSG00000120699	exosome component 8	Q96B26		OIP2|RRP43|bA421P11.3|Rrp43p|EAP2|p9|CIP3						
EXOSC9	HGNC:9137	5393	ENSG00000123737	exosome component 9	Q06265		PM/Scl-75|Rrp45p|RRP45|p5|p6|PMSCL1						
EXOSC10	HGNC:9138	5394	ENSG00000171824	exosome component 10	Q01780		PM-Scl|PM/Scl-100|Rrp6p|RRP6|p2|p3|p4|PMSCL2						
EXPH5	HGNC:30578	23086	ENSG00000110723	exophilin 5	Q8NEV8		SLAC2-B						
EXT1	HGNC:3512	2131	ENSG00000182197	exostosin glycosyltransferase 1	Q16394		ttv|LGCR|LGS						
EXT2	HGNC:3513	2132	ENSG00000151348	exostosin glycosyltransferase 2	Q93063		SOTV						
EXTL1	HGNC:3515	2134	ENSG00000158008	exostosin like glycosyltransferase 1	Q92935		EXTL|MGC70794						
EXTL2	HGNC:3516	2135	ENSG00000162694	exostosin like glycosyltransferase 2	Q9UBQ6								
EXTL3	HGNC:3518	2137	ENSG00000012232	exostosin like glycosyltransferase 3	O43909		botv|REGR						
EYA1	HGNC:3519	2138	ENSG00000104313	EYA transcriptional coactivator and phosphatase 1	Q99502		BOR						
EYA2	HGNC:3520	2139	ENSG00000064655	EYA transcriptional coactivator and phosphatase 2	O00167		EAB1						
EYA3	HGNC:3521	2140	ENSG00000158161	EYA transcriptional coactivator and phosphatase 3	Q99504		DKFZp686C132						
EYA4	HGNC:3522	2070	ENSG00000112319	EYA transcriptional coactivator and phosphatase 4	O95677		DFNA10|CMD1J						
EYS	HGNC:21555	346007	ENSG00000188107	EGF-like photoreceptor maintenance factor	Q5T1H1		dJ1018A4.2|bA166P24.2|SPAM|bA307F22.3|dJ303F19.1|bA74E24.1|C6orf180|EGFL11|RP25|EGFL10|C6orf178|C6orf179						
EZH1	HGNC:3526	2145	ENSG00000108799	enhancer of zeste 1 polycomb repressive complex 2 subunit	Q92800		KIAA0388|KMT6B						
EZH2	HGNC:3527	2146	ENSG00000106462	enhancer of zeste 2 polycomb repressive complex 2 subunit	Q15910		EZH1|ENX-1|KMT6|KMT6A						
EZHIP	HGNC:33738	340602	ENSG00000187690	EZH inhibitory protein	Q86X51		CATACOMB|CXorf67						
EZR	HGNC:12691	7430	ENSG00000092820	ezrin	P15311		VIL2						
F2	HGNC:3535	2147	ENSG00000180210	coagulation factor II, thrombin	P00734								
F2R	HGNC:3537	2149	ENSG00000181104	coagulation factor II thrombin receptor	P25116		TR|CF2R|PAR1|PAR-1						
F2RL1	HGNC:3538	2150	ENSG00000164251	F2R like trypsin receptor 1	P55085		PAR2|GPR11						
F2RL2	HGNC:3539	2151	ENSG00000164220	coagulation factor II thrombin receptor like 2	O00254		PAR3						
F2RL3	HGNC:3540	9002	ENSG00000127533	F2R like thrombin or trypsin receptor 3	Q96RI0		PAR4						
F3	HGNC:3541	2152	ENSG00000117525	coagulation factor III, tissue factor	P13726		CD142|TF						
F5	HGNC:3542	2153	ENSG00000198734	coagulation factor V	P12259		fV						
F7	HGNC:3544	2155	ENSG00000057593	coagulation factor VII	P08709								
F8	HGNC:3546	2157	ENSG00000185010	coagulation factor VIII	P00451		FVIII|DXS1253E|HEMA|F8C						
F8A1	HGNC:3547	8263	ENSG00000288722	coagulation factor VIII associated 1	P23610		DXS522E|F8A						
F8A2	HGNC:31849	474383	ENSG00000288709	coagulation factor VIII associated 2	P23610								
F8A3	HGNC:31850	474384	ENSG00000277150	coagulation factor VIII associated 3	P23610								
F9	HGNC:3551	2158	ENSG00000101981	coagulation factor IX	P00740		FIX						
F10	HGNC:3528	2159	ENSG00000126218	coagulation factor X	P00742		fX						
F11	HGNC:3529	2160	ENSG00000088926	coagulation factor XI	P03951		FXI						
F11R	HGNC:14685	50848	ENSG00000158769	F11 receptor	Q9Y624		PAM-1|JCAM|JAM-1|JAM-A|JAMA|CD321|JAM1						
F12	HGNC:3530	2161	ENSG00000131187	coagulation factor XII	P00748								
F13A1	HGNC:3531	2162	ENSG00000124491	coagulation factor XIII A chain	P00488		F13A						
F13B	HGNC:3534	2165	ENSG00000143278	coagulation factor XIII B chain	P05160		FXIIIB						
FA2H	HGNC:21197	79152	ENSG00000103089	fatty acid 2-hydroxylase	Q7L5A8		FAAH|FLJ25287|FAXDC1|SPG35						
FAABTP	HGNC:25605	55266	ENSG00000139291	fatty acid amide binding transmembrane protein	Q96HH6		FLJ10936|TMEM19						
FAAH	HGNC:3553	2166	ENSG00000117480	fatty acid amide hydrolase	O00519		FAAH-1|FAAH1						
FAAH2	HGNC:26440	158584	ENSG00000165591	fatty acid amide hydrolase 2	Q6GMR7		RP11-479E16.1|FLJ31204|FAAH-2|AMDD						
FAAP20	HGNC:26428	199990	ENSG00000162585	FA core complex associated protein 20	Q6NZ36		FLJ31031|C1orf86						
FAAP24	HGNC:28467	91442	ENSG00000131944	FA core complex associated protein 24	Q9BTP7		FLJ46828|MGC32020|C19orf40						
FAAP100	HGNC:26171	80233	ENSG00000185504	FA core complex associated protein 100	Q0VG06		FLJ22175|C17orf70						
FABP1	HGNC:3555	2168	ENSG00000163586	fatty acid binding protein 1	P07148		L-FABP						
FABP2	HGNC:3556	2169	ENSG00000145384	fatty acid binding protein 2	P12104		I-FABP						
FABP3	HGNC:3557	2170	ENSG00000121769	fatty acid binding protein 3	P05413		H-FABP|O-FABP|MDGI|FABP11						
FABP4	HGNC:3559	2167	ENSG00000170323	fatty acid binding protein 4	P15090		A-FABP|aP2						
FABP5	HGNC:3560	2171	ENSG00000164687	fatty acid binding protein 5	Q01469		E-FABP|PA-FABP|KFABP						
FABP6	HGNC:3561	2172	ENSG00000170231	fatty acid binding protein 6	P51161		I-15P|ILLBP|I-BAP|ILBP3|I-BABP|ILBP|I-BALB						
FABP7	HGNC:3562	2173	ENSG00000164434	fatty acid binding protein 7	O15540		B-FABP|BLBP						
FABP9	HGNC:3563	646480	ENSG00000205186	fatty acid binding protein 9	Q0Z7S8		PERF|T-FABP|PERF15						
FABP12	HGNC:34524	646486	ENSG00000197416	fatty acid binding protein 12	A6NFH5								
FADD	HGNC:3573	8772	ENSG00000168040	Fas associated via death domain	Q13158		MORT1|GIG3						
FADS1	HGNC:3574	3992	ENSG00000149485	fatty acid desaturase 1	O60427		D5D|FADSD5|TU12|FADS6|LLCDL1						
FADS2	HGNC:3575	9415	ENSG00000134824	fatty acid desaturase 2	O95864		FADSD6|D6D|TU13|DES6|SLL0262|LLCDL2						
FADS3	HGNC:3576	3995	ENSG00000221968	fatty acid desaturase 3	Q9Y5Q0		CYB5RP|LLCDL3						
FADS6	HGNC:30459	283985	ENSG00000172782	fatty acid desaturase 6	Q8N9I5								
FAF1	HGNC:3578	11124	ENSG00000185104	Fas associated factor 1	Q9UNN5		CGI-03|hFAF1|HFAF1s|UBXD12|UBXN3A						
FAF2	HGNC:24666	23197	ENSG00000113194	Fas associated factor family member 2	Q96CS3		ETEA|KIAA0887|UBXN3B|UBXD8						
FAH	HGNC:3579	2184	ENSG00000103876	fumarylacetoacetate hydrolase	P16930								
FAHD1	HGNC:14169	81889	ENSG00000180185	FAH domain containing oxaloacetate decarboxylase 1	Q6P587		DKFZP566J2046|C16orf36						
FAHD2A	HGNC:24252	51011	ENSG00000115042	fumarylacetoacetate hydrolase domain containing 2A	Q96GK7		CGI-105						
FAHD2B	HGNC:25318	151313	ENSG00000144199	fumarylacetoacetate hydrolase domain containing 2B	Q6P2I3		DKFZp434N062						
FAIM	HGNC:18703	55179	ENSG00000158234	Fas apoptotic inhibitory molecule	Q9NVQ4		FLJ10582|FAIM1						
FAIM2	HGNC:17067	23017	ENSG00000135472	Fas apoptotic inhibitory molecule 2	Q9BWQ8		KIAA0950|LFG|NMP35|LIFEGUARD|TMBIM2|LFG2						
FAM3A	HGNC:13749	60343	ENSG00000071889	FAM3 metabolism regulating signaling molecule A	P98173		DXS560S|2-19|XAP-7						
FAM3B	HGNC:1253	54097	ENSG00000183844	FAM3 metabolism regulating signaling molecule B	P58499		D21M16SJHU19e|PRED44|2-21|ORF9|C21orf76|PANDER|C21orf11						
FAM3C	HGNC:18664	10447	ENSG00000196937	FAM3 metabolism regulating signaling molecule C	Q92520		GS3876|ILEI						
FAM3D	HGNC:18665	131177	ENSG00000198643	FAM3 metabolism regulating signaling molecule D	Q96BQ1		EF7|OIT1						
FAM8A1	HGNC:16372	51439	ENSG00000137414	family with sequence similarity 8 member A1	Q9UBU6		AHCP						
FAM9A	HGNC:18403	171482	ENSG00000183304	family with sequence similarity 9 member A	Q8IZU1		TEX39A						
FAM9B	HGNC:18404	171483	ENSG00000177138	family with sequence similarity 9 member B	Q8IZU0		TEX39B						
FAM9C	HGNC:18405	171484	ENSG00000187268	family with sequence similarity 9 member C	Q8IZT9		TEX39C						
FAM13A	HGNC:19367	10144	ENSG00000138640	family with sequence similarity 13 member A	O94988		KIAA0914|ARHGAP48|FAM13A1						
FAM13B	HGNC:1335	51306	ENSG00000031003	family with sequence similarity 13 member B	Q9NYF5		N61|KHCHP|ARHGAP49|C5orf5|FAM13B1						
FAM13C	HGNC:19371	220965	ENSG00000148541	family with sequence similarity 13 member C	Q8NE31		FAM13C1						
FAM20A	HGNC:23015	54757	ENSG00000108950	FAM20A golgi associated secretory pathway pseudokinase	Q96MK3		DKFZp434F2322						
FAM20B	HGNC:23017	9917	ENSG00000116199	FAM20B glycosaminoglycan xylosylkinase	O75063		KIAA0475|GXK1						
FAM20C	HGNC:22140	56975	ENSG00000177706	FAM20C golgi associated secretory pathway kinase	Q8IXL6		IMAGE:4942737|DKFZp547D065|DMP4|G-CK						
FAM24A	HGNC:23470	118670	ENSG00000203795	family with sequence similarity 24 member A	A6NFZ4		AC073585.4						
FAM24B	HGNC:23475	196792	ENSG00000213185	family with sequence similarity 24 member B	Q8N5W8		MGC45962|AC073585.2						
FAM25A	HGNC:23436	643161	ENSG00000188100	family with sequence similarity 25 member A	B3EWG3		bA96C23.5						
FAM25C	HGNC:23586	644054	ENSG00000276430	family with sequence similarity 25 member C	B3EWG5		bA164N7.4						
FAM25G	HGNC:23590	100133093	ENSG00000189090	family with sequence similarity 25 member G	B3EWG6		bA301J7.4						
FAM32A	HGNC:24563	26017	ENSG00000105058	family with sequence similarity 32 member A	Q9Y421		DKFZP586O0120|OTAG-12						
FAM43A	HGNC:26888	131583	ENSG00000185112	family with sequence similarity 43 member A	Q8N2R8		FLJ90022						
FAM43B	HGNC:31791	163933	ENSG00000183114	family with sequence similarity 43 member B	Q6ZT52		FLJ44952						
FAM47A	HGNC:29962	158724	ENSG00000185448	family with sequence similarity 47 member A	Q5JRC9		MGC27003						
FAM47B	HGNC:26659	170062	ENSG00000189132	family with sequence similarity 47 member B	Q8NA70		FLJ35782						
FAM47C	HGNC:25301	442444	ENSG00000198173	family with sequence similarity 47 member C	Q5HY64								
FAM47E	HGNC:34343	100129583	ENSG00000189157	family with sequence similarity 47 member E	Q6ZV65		FLJ42946|LOC100129583						
FAM50A	HGNC:18786	9130	ENSG00000071859	family with sequence similarity 50 member A	Q14320		DXS9928E|XAP5|HXC-26|9F						
FAM50B	HGNC:18789	26240	ENSG00000145945	family with sequence similarity 50 member B	Q9Y247		D6S2654E|X5L						
FAM53A	HGNC:31860	152877	ENSG00000174137	family with sequence similarity 53 member A	Q6NSI3		DNTNP						
FAM53B	HGNC:28968	9679	ENSG00000189319	family with sequence similarity 53 member B	Q14153		bA12J10.2|smp|KIAA0140						
FAM53C	HGNC:1336	51307	ENSG00000120709	family with sequence similarity 53 member C	Q9NYF3		C5orf6						
FAM76A	HGNC:28530	199870	ENSG00000009780	family with sequence similarity 76 member A	Q8TAV0		MGC34648						
FAM76B	HGNC:28492	143684	ENSG00000077458	family with sequence similarity 76 member B	Q5HYJ3		MGC33371						
FAM78A	HGNC:25465	286336	ENSG00000126882	family with sequence similarity 78 member A	Q5JUQ0		FLJ00024|C9orf59						
FAM78B	HGNC:13495	149297	ENSG00000188859	family with sequence similarity 78 member B	Q5VT40								
FAM81A	HGNC:28379	145773	ENSG00000157470	family with sequence similarity 81 member A	Q8TBF8		MGC26690						
FAM81B	HGNC:26335	153643	ENSG00000153347	family with sequence similarity 81 member B	Q96LP2		FLJ25333						
FAM86B1	HGNC:28268	85002	ENSG00000186523	family with sequence similarity 86 member B1 (gene/pseudogene)	Q8N7N1		MGC16279						
FAM86B2	HGNC:32222	653333	ENSG00000145002	family with sequence similarity 86 member B2	P0C5J1								
FAM89A	HGNC:25057	375061	ENSG00000182118	family with sequence similarity 89 member A	Q96GI7		MGC15887|C1orf153						
FAM89B	HGNC:16708	23625	ENSG00000176973	family with sequence similarity 89 member B	Q8N5H3		MTVR1|LRAP25						
FAM90A1	HGNC:25526	55138	ENSG00000171847	family with sequence similarity 90 member A1	Q86YD7		FLJ10408						
FAM90A3	HGNC:32251	389611	ENSG00000233132	family with sequence similarity 90 member A3	A0A8V8TPE2		FAM90A3P						
FAM90A5	HGNC:32253	441315	ENSG00000215373	family with sequence similarity 90 member A5	A8MXJ8		FAM90A5P						
FAM90A7	HGNC:32255	441317	ENSG00000285975	family with sequence similarity 90 member A7	A6NKC0		FAM90A7P						
FAM90A8	HGNC:32256	441324	ENSG00000285937	family with sequence similarity 90 member A8	A6NJQ4		FAM90A8P						
FAM90A9	HGNC:32257	441327	ENSG00000285607	family with sequence similarity 90 member A9	A6NNJ1		FAM90A9P						
FAM90A10	HGNC:32258	441328	ENSG00000285950	family with sequence similarity 90 member A10	A6NDY2		FAM90A10P						
FAM90A11	HGNC:32259	441331	ENSG00000233115	family with sequence similarity 90 member A11	A0A8V8TNH8		FAM90A11P						
FAM90A12	HGNC:32260	645879	ENSG00000254229	family with sequence similarity 90 member A12	A8MX19		FAM90A12P						
FAM90A13	HGNC:32261	441314	ENSG00000223885	family with sequence similarity 90 member A13	P0C7W8		FAM90A13P						
FAM90A14	HGNC:32262	645651	ENSG00000285814	family with sequence similarity 90 member A14	P0C7W9		FAM90A14P						
FAM90A15	HGNC:32263	389630	ENSG00000230045	family with sequence similarity 90 member A15	P0C7V4		FAM90A15P						
FAM90A16	HGNC:32264	441323	ENSG00000285620	family with sequence similarity 90 member A16	P0DV73		FAM90A16P						
FAM90A17	HGNC:32265	728746	ENSG00000285720	family with sequence similarity 90 member A17	P0DV74		FAM90A17P						
FAM90A18	HGNC:32266	441326	ENSG00000285913	family with sequence similarity 90 member A18	P0DV75		FAM90A18P						
FAM90A19	HGNC:32267	728753	ENSG00000285657	family with sequence similarity 90 member A19	P0DV76		FAM90A19P						
FAM90A20	HGNC:32268	728430	ENSG00000233295	family with sequence similarity 90 member A20	A6NIJ5		FAM90A20P						
FAM90A22	HGNC:32270	645558	ENSG00000285687	family with sequence similarity 90 member A22	A8MWA6		FAM90A22P						
FAM90A23	HGNC:32271	645572	ENSG00000285765	family with sequence similarity 90 member A23	A8MXZ1		FAM90A23P						
FAM90A24	HGNC:32272	441332	ENSG00000215354	family with sequence similarity 90 member A24	P0C7X0		FAM90A24P						
FAM90A26	HGNC:43746	100287045	ENSG00000229924	family with sequence similarity 90 member A26	D6RGX4		FAM90A26P						
FAM91A1	HGNC:26306	157769	ENSG00000176853	family with sequence similarity 91 member A1	Q658Y4		FLJ23790						
FAM107A	HGNC:30827	11170	ENSG00000168309	family with sequence similarity 107 member A	O95990		DRR1|TU3A						
FAM107B	HGNC:23726	83641	ENSG00000065809	family with sequence similarity 107 member B	Q9H098		FLJ45505|MGC11034|HITS|C10orf45						
