symbol	hgnc_id	entrez_id	ensembl_gene_id	gene_name	uniprot_ids	protein_name_uniprot	alias_symbols	disease	category	label	evidence	note	source
SLC35D4	HGNC:31723	85019	ENSG00000134490	solute carrier family 35 member D4	Q24JQ0		MGC11386|FLJ44259|C18orf45|TMEM241	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9B1	HGNC:24244	150159	ENSG00000164037	solute carrier family 9 member B1	Q4ZJI4		NHA1|NHEDC1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC61A1	HGNC:28156	84975	ENSG00000182544	solute carrier family 61 member 1	Q6N075		MGC11308|HsMOT2|MFSD5	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC36A3	HGNC:19659	285641	ENSG00000186334	solute carrier family 36 member 3	Q495N2		PAT3|TRAMD2|tramdorin2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35A2	HGNC:11022	7355	ENSG00000102100	solute carrier family 35 member A2	P78381		UGAT|UGT|UGT1|UGT2|UGTL|UDP-Gal-Tr|UGALT	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC4A1AP	HGNC:13813	22950	ENSG00000163798	solute carrier family 4 member 1 adaptor protein	Q9BWU0		kanadaptin|HLC3	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A52	HGNC:23324	147407	ENSG00000141437	solute carrier family 25 member 52	Q3SY17		MCART2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A2	HGNC:11037	6524	ENSG00000140675	solute carrier family 5 member 2	P31639		SGLT2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC34A1	HGNC:11019	6569	ENSG00000131183	solute carrier family 34 member 1	Q06495		NAPI-3|NPTIIa|SLC11|NPT2|SLC17A2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A27	HGNC:21065	9481	ENSG00000153291	solute carrier family 25 member 27	O95847		UCP4|FLJ33552	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC26A3	HGNC:3018	1811	ENSG00000091138	solute carrier family 26 member 3	P40879		DRA|CLD	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC26A8	HGNC:14468	116369	ENSG00000112053	solute carrier family 26 member 8	Q96RN1		TAT1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC27A6	HGNC:11000	28965	ENSG00000113396	solute carrier family 27 member 6	Q9Y2P4		FATP6|VLCS-H1|FACVL2|ACSVL2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A13	HGNC:10983	10165	ENSG00000004864	solute carrier family 25 member 13	Q9UJS0		CITRIN|ARALAR2|CTLN2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35B3	HGNC:21601	51000	ENSG00000124786	solute carrier family 35 member B3	Q9H1N7		CGI-19|dJ453H5.1|PAPST2|C6orf196	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC52A1	HGNC:30225	55065	ENSG00000132517	solute carrier family 52 member 1	Q9NWF4		FLJ10060|GPCR42|PAR2|hRFT1|RFVT1|GPR172B	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A2	HGNC:10966	6582	ENSG00000112499	solute carrier family 22 member 2	O15244		OCT2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC10A3	HGNC:22979	8273	ENSG00000126903	solute carrier family 10 member 3	P09131		P3|DXS253E	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A11	HGNC:14239	66035	ENSG00000133460	solute carrier family 2 member 11	Q9BYW1		GLUT11	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC12A1	HGNC:10910	6557	ENSG00000074803	solute carrier family 12 member 1	Q13621		NKCC2|CCC2|BSC1|BSC|BSC-1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A8	HGNC:19119	160728	ENSG00000256870	solute carrier family 5 member 8	Q8N695		AIT	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35F4	HGNC:19845	341880	ENSG00000151812	solute carrier family 35 member F4	A4IF30		FLJ37712|C14orf36	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A5	HGNC:20502	283375	ENSG00000139540	solute carrier family 39 member 5	Q6ZMH5		ZIP5	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A6	HGNC:10927	9120	ENSG00000108932	solute carrier family 16 member 6	O15403		MCT6|MCT7	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC4A2	HGNC:11028	6522	ENSG00000164889	solute carrier family 4 member 2	P04920		HKB3|BND3L|NBND3|EPB3L1|AE2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC17A2	HGNC:10930	10246	ENSG00000112337	solute carrier family 17 member 2	O00624		NPT3	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC26A9	HGNC:14469	115019	ENSG00000174502	solute carrier family 26 member 9	Q7LBE3			achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A4	HGNC:10990	291	ENSG00000151729	solute carrier family 25 member 4	P12235		T1|AAC1|PEO3|PEO2|ANT1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A35	HGNC:31921	399512	ENSG00000125434	solute carrier family 25 member 35	Q3KQZ1		FLJ40217	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC46A1	HGNC:30521	113235	ENSG00000076351	solute carrier family 46 member 1	Q96NT5		HCP1|MGC9564|PCFT|HsPCFT|hPCFT	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A16	HGNC:20302	85413	ENSG00000004809	solute carrier family 22 member 16	Q86VW1		FLIPT2|CT2|OKB1|OAT6	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A7	HGNC:11054	6534	ENSG00000011083	solute carrier family 6 member 7	Q99884		PROT	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9A2	HGNC:11072	6549	ENSG00000115616	solute carrier family 9 member A2	Q9UBY0		NHE2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A11	HGNC:23091	115584	ENSG00000158865	solute carrier family 5 member 11	Q8WWX8		KST1|SMIT2|SGLT6	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC10A4	HGNC:22980	201780	ENSG00000145248	solute carrier family 10 member 4	Q96EP9		MGC29802	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC7A5	HGNC:11063	8140	ENSG00000103257	solute carrier family 7 member 5	Q01650		LAT1|E16|D16S469E|MPE16|CD98	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC12A3	HGNC:10912	6559	ENSG00000070915	solute carrier family 12 member 3	P55017		NCCT|NCC|TSC	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A37	HGNC:29786	51312	ENSG00000147454	solute carrier family 25 member 37	Q9NYZ2		MSCP|MFRN|MFRN1|HT015	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC34A2	HGNC:11020	10568	ENSG00000157765	solute carrier family 34 member 2	O95436		NAPI-3B|NaPi-2b|NPTIIb|NaPi2b|NAPI-IIb	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35F6	HGNC:26055	54978	ENSG00000213699	solute carrier family 35 member F6	Q8N357		FLJ20555|ANT2BP|TANGO9|C2orf18	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A12	HGNC:20860	221074	ENSG00000148482	solute carrier family 39 member 12	Q504Y0		FLJ30499|ZIP12	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A39	HGNC:24279	51629	ENSG00000013306	solute carrier family 25 member 39	Q9BZJ4		FLJ22407|CGI-69	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A34	HGNC:27653	284723	ENSG00000162461	solute carrier family 25 member 34	Q6PIV7		DKFZp781A10161	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A3	HGNC:18044	10991	ENSG00000188338	solute carrier family 38 member 3	Q99624		G17|SN1|SNAT3	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC4A7	HGNC:11033	9497	ENSG00000033867	solute carrier family 4 member 7	Q9Y6M7		NBC3|SBC2|SLC4A6	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC7A1	HGNC:11057	6541	ENSG00000139514	solute carrier family 7 member 1	P30825		CAT-1|HCAT1|REC1L|ERR|ATRC1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC52A3	HGNC:16187	113278	ENSG00000101276	solute carrier family 52 member 3	Q9NQ40		bA371L19.1|hRFT2|RFVT3|RFT2|C20orf54	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC4A1	HGNC:11027	6521	ENSG00000004939	solute carrier family 4 member 1 (Diego blood group)	P02730		RTA1A|CD233|FR|SW|WR|EMPB3|EPB3|AE1|DI|WD	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A7	HGNC:19306	148867	ENSG00000162695	solute carrier family 30 member 7	Q8NEW0		ZnTL2|ZNT7	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35F1	HGNC:21483	222553	ENSG00000196376	solute carrier family 35 member F1	Q5T1Q4		dJ230I3.1|C6orf169	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A26	HGNC:20661	115286	ENSG00000144741	solute carrier family 25 member 26	Q70HW3		SAMC	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC71A1	HGNC:23363	64645	ENSG00000156875	solute carrier family 71 member 1	Q96MC6		DKFZP564L0864|HIAT1|MFSD14A	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A10	HGNC:13444	81031	ENSG00000197496	solute carrier family 2 member 10	O95528		GLUT10|GLUT-10	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A18	HGNC:10988	83733	ENSG00000182902	solute carrier family 25 member 18	Q9H1K4			achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A1	HGNC:10922	6566	ENSG00000155380	solute carrier family 16 member 1	P53985		MCT|MCT1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A5	HGNC:19089	64924	ENSG00000145740	solute carrier family 30 member 5	Q8TAD4		ZTL1|ZnT-5|FLJ12496|FLJ12756|ZNT5|MGC5499|ZNTL1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A6	HGNC:11011	11182	ENSG00000160326	solute carrier family 2 member 6	Q9UGQ3		GLUT9|GLUT6|HSA011372	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A12	HGNC:17989	116085	ENSG00000197891	solute carrier family 22 member 12	Q96S37		OAT4L|RST|URAT1|hURAT1|UAT	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC26A2	HGNC:10994	1836	ENSG00000155850	solute carrier family 26 member 2	P50443		DTDST|DTD	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC23A1	HGNC:10974	9963	ENSG00000170482	solute carrier family 23 member 1	Q9UHI7		YSPL3|SVCT1|SLC23A2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC34A3	HGNC:20305	142680	ENSG00000198569	solute carrier family 34 member 3	Q8N130		NPTIIc|FLJ38680|NaPi-2c|NPT2C	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO5A1	HGNC:19046	81796	ENSG00000137571	solute carrier organic anion transporter family member 5A1	Q9H2Y9		OATPRP4|OATP-J|OATP5A1|SLC21A15	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A38	HGNC:26054	54977	ENSG00000144659	solute carrier family 25 member 38	Q96DW6		FLJ20551	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A8	HGNC:32434	146167	ENSG00000166558	solute carrier family 38 member 8	A6NNN8		SNAT8	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A14	HGNC:10984	9016	ENSG00000102078	solute carrier family 25 member 14	O95258		BMCP1|UCP5	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A8	HGNC:16270	23539	ENSG00000100156	solute carrier family 16 member 8	O95907		MCT3|REMP	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC66A3	HGNC:28503	130814	ENSG00000162976	solute carrier family 66 member 3	Q8N755		MGC33602|C2orf22|PQLC3	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC13A4	HGNC:15827	26266	ENSG00000164707	solute carrier family 13 member 4	Q9UKG4		SUT-1|SUT1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A12	HGNC:18067	154091	ENSG00000146411	solute carrier family 2 member 12	Q8TD20		GLUT12|GLUT8	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC49A4	HGNC:16628	84925	ENSG00000138463	solute carrier family 49 member 4	Q96SL1		FLJ14784|RCC4|DIRC2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC48A1	HGNC:26035	55652	ENSG00000211584	solute carrier family 48 member 1	Q6P1K1		FLJ20489|hHRG-1|HRG1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35E1	HGNC:20803	79939	ENSG00000127526	solute carrier family 35 member E1	Q96K37		FLJ14251	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A2	HGNC:22921	83884	ENSG00000120329	solute carrier family 25 member 2	Q9BXI2		ORNT2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC46A3	HGNC:27501	283537	ENSG00000139508	solute carrier family 46 member 3	Q7Z3Q1		DKFZp686A1775|FLJ42613	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A20	HGNC:30927	54716	ENSG00000163817	solute carrier family 6 member 20	Q9NP91		XT3|Xtrp3|SIT1|IMINO	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35E3	HGNC:20864	55508	ENSG00000175782	solute carrier family 35 member E3	Q7Z769		BLOV1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9A1	HGNC:11071	6548	ENSG00000090020	solute carrier family 9 member A1	P19634		PPP1R143|APNH|NHE1|NHE-1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO1A2	HGNC:10956	6579	ENSG00000084453	solute carrier organic anion transporter family member 1A2	P46721		OATP|OATP1A2|OATP-A|SLC21A3	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A36	HGNC:25554	55186	ENSG00000114120	solute carrier family 25 member 36	Q96CQ1		FLJ10618|PNC2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9A4	HGNC:11077	389015	ENSG00000180251	solute carrier family 9 member A4	Q6AI14		NHE4	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A1	HGNC:12876	27173	ENSG00000143570	solute carrier family 39 member 1	Q9NY26		ZIP1|ZIRTL	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC17A4	HGNC:10932	10050	ENSG00000146039	solute carrier family 17 member 4	Q9Y2C5		KIAA2138	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A15	HGNC:13621	55117	ENSG00000072041	solute carrier family 6 member 15	Q9H2J7		hv7-3|NTT73|FLJ10316|V7-3|SBAT1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC27A5	HGNC:10999	10998	ENSG00000083807	solute carrier family 27 member 5	Q9Y2P5		FATP5|VLACSR|VLCS-H2|VLCSH2|FACVL3|FLJ22987|ACSVL6|ACSB	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A10	HGNC:20861	57181	ENSG00000196950	solute carrier family 39 member 10	Q9ULF5		KIAA1265|FLJ90515|DKFZp564L2123|ZIP10	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A22	HGNC:19954	79751	ENSG00000177542	solute carrier family 25 member 22	Q9H936		GC1|FLJ13044|NET44|EIEE3|GC-1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC44A3	HGNC:28689	126969	ENSG00000143036	solute carrier family 44 member 3	Q8N4M1		MGC45474|CTL3	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A10	HGNC:23155	125206	ENSG00000154025	solute carrier family 5 member 10	A0PJK1		SGLT5	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35D2	HGNC:20799	11046	ENSG00000130958	solute carrier family 35 member D2	Q76EJ3		UGTrel8|SQV7L	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC17A7	HGNC:16704	57030	ENSG00000104888	solute carrier family 17 member 7	Q9P2U7		BNPI|VGLUT1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35E4	HGNC:17058	339665	ENSG00000100036	solute carrier family 35 member E4	Q6ICL7			achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A11	HGNC:26836	151258	ENSG00000169507	solute carrier family 38 member 11	Q08AI6		FLJ39822|AVT2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A7	HGNC:25582	55238	ENSG00000103042	solute carrier family 38 member 7	Q9NVC3		FLJ10815|SNAT7	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A5	HGNC:11010	6518	ENSG00000142583	solute carrier family 2 member 5	P22732		GLUT5	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC12A8	HGNC:15595	84561	ENSG00000221955	solute carrier family 12 member 8	A0AV02		CCC9	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC12A7	HGNC:10915	10723	ENSG00000113504	solute carrier family 12 member 7	Q9Y666		KCC4|DKFZP434F076	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC66A2	HGNC:26188	80148	ENSG00000122490	solute carrier family 66 member 2	Q8N2U9		FLJ22378|PQLC1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC33A1	HGNC:95	9197	ENSG00000169359	solute carrier family 33 member 1	O00400		AT-1|AT1|ACATN|SPG42	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC10A7	HGNC:23088	84068	ENSG00000120519	solute carrier family 10 member 7	Q0GE19		MGC25043|DKFZp566M114|DKFZp313H0531|DKFZp779O2438|C4orf13	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9A3	HGNC:11073	6550	ENSG00000066230	solute carrier family 9 member A3	P48764		NHE-3|NHE3	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A6	HGNC:19305	55676	ENSG00000152683	solute carrier family 30 member 6	Q6NXT4		FLJ31101|ZNT6	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC10A1	HGNC:10905	6554	ENSG00000100652	solute carrier family 10 member 1	Q14973		NTCP|NTCP1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A2	HGNC:11006	6514	ENSG00000163581	solute carrier family 2 member 2	P11168		GLUT-2|GLUT2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9A9	HGNC:20653	285195	ENSG00000181804	solute carrier family 9 member A9	Q8IVB4		FLJ35613|NHE9	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A25	HGNC:20663	114789	ENSG00000148339	solute carrier family 25 member 25	Q6KCM7		KIAA1896|PCSCL|MCSC	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC36A4	HGNC:19660	120103	ENSG00000180773	solute carrier family 36 member 4	Q6YBV0		PAT4|FLJ38932	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC26A7	HGNC:14467	115111	ENSG00000147606	solute carrier family 26 member 7	Q8TE54		SUT2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A1	HGNC:11012	7779	ENSG00000170385	solute carrier family 30 member 1	Q9Y6M5		ZRC1|ZNT1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC7A8	HGNC:11066	23428	ENSG00000092068	solute carrier family 7 member 8	Q9UHI5		LPI-PC1|LAT2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC26A5	HGNC:9359	375611	ENSG00000170615	solute carrier family 26 member 5	P58743		DFNB61|PRESTIN|PRES	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO1C1	HGNC:13819	53919	ENSG00000139155	solute carrier organic anion transporter family member 1C1	Q9NYB5		OATP-F|OATP1C1|OATP1|SLC21A14	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A8	HGNC:20862	64116	ENSG00000138821	solute carrier family 39 member 8	Q9C0K1		BIGM103|ZIP8|ZIP-8	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A10	HGNC:28237	124565	ENSG00000157637	solute carrier family 38 member 10	Q9HBR0		MGC15523|PP1744|SNAT10	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A45	HGNC:27442	283130	ENSG00000162241	solute carrier family 25 member 45	Q8N413			achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A19	HGNC:14409	60386	ENSG00000125454	solute carrier family 25 member 19	Q9HC21		DNC|MUP1|TPC|MCPHA	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A30	HGNC:27371	253512	ENSG00000174032	solute carrier family 25 member 30	Q5SVS4			achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A3	HGNC:11049	6531	ENSG00000142319	solute carrier family 6 member 3	Q01959		DAT|DAT1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC15A2	HGNC:10921	6565	ENSG00000163406	solute carrier family 15 member 2	Q16348		PEPT2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC19A2	HGNC:10938	10560	ENSG00000117479	solute carrier family 19 member 2	O60779		THTR1|ThT1|TRMA	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC43A1	HGNC:9225	8501	ENSG00000149150	solute carrier family 43 member 1	O75387		R00504|PB39|POV1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC17A9	HGNC:16192	63910	ENSG00000101194	solute carrier family 17 member 9	Q9BYT1		FLJ23412|VNUT|C20orf59	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC29A1	HGNC:11003	2030	ENSG00000112759	solute carrier family 29 member 1 (Augustine blood group)	Q99808		ENT1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A12	HGNC:25984	54868	ENSG00000109066	solute carrier family 38 member 12	Q8NE00		FLJ20255|FLJ00021|TMEM104	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC44A2	HGNC:17292	57153	ENSG00000129353	solute carrier family 44 member 2 (CTL2 blood group)	Q8IWA5		HNA-3|CTL2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A2	HGNC:17127	29986	ENSG00000165794	solute carrier family 39 member 2	Q9NP94		ZIP2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A6	HGNC:11052	6533	ENSG00000131389	solute carrier family 6 member 6	P31641		TAUT	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35G1	HGNC:26607	159371	ENSG00000176273	solute carrier family 35 member G1	Q2M3R5		FLJ33990|C10orf60|POST|TMEM20	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC15A3	HGNC:18068	51296	ENSG00000110446	solute carrier family 15 member 3	Q8IY34		PHT2|hPTR3	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A41	HGNC:28533	284427	ENSG00000181240	solute carrier family 25 member 41	Q8N5S1		FLJ40442|MGC34725|APC4	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A12	HGNC:23094	387700	ENSG00000152779	solute carrier family 16 member 12	Q6ZSM3		MCT12|CRT2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A16	HGNC:13622	28968	ENSG00000063127	solute carrier family 6 member 16	Q9GZN6		NTT5	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A6	HGNC:10992	293	ENSG00000169100	solute carrier family 25 member 6	P12236		ANT3Y|MGC17525|ANT3	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A53	HGNC:31894	401612	ENSG00000269743	solute carrier family 25 member 53	Q5H9E4		MCART6	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC20A1	HGNC:10946	6574	ENSG00000144136	solute carrier family 20 member 1	Q8WUM9		PiT-1|Glvr-1|PiT1|GLVR1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A5	HGNC:18070	92745	ENSG00000017483	solute carrier family 38 member 5	Q8WUX1		SN2|JM24|SNAT5	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35A5	HGNC:20792	55032	ENSG00000138459	solute carrier family 35 member A5	Q9BS91		FLJ20730	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35G3	HGNC:26848	146861	ENSG00000164729	solute carrier family 35 member G3	Q8N808		FLJ40154|TMEM21A|AMAC1	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC18A3	HGNC:10936	6572	ENSG00000187714	solute carrier family 18 member A3	Q16572		VACHT	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A16	HGNC:10986	8034	ENSG00000122912	solute carrier family 25 member 16	P16260		GDA|D10S105E|HGT.1|ML7	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC16A4	HGNC:10925	9122	ENSG00000168679	solute carrier family 16 member 4	O15374		MCT4|MCT5	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC7A4	HGNC:11062	6545	ENSG00000099960	solute carrier family 7 member 4	O43246		HCAT3|CAT-4	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC44A1	HGNC:18798	23446	ENSG00000070214	solute carrier family 44 member 1	Q8WWI5		CTL1|CHTL1|CD92|CDW92	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC8B1	HGNC:26175	80024	ENSG00000089060	solute carrier family 8 member B1	Q6J4K2		FLJ22233|NCKX6|NCLX|SLC24A6	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A4	HGNC:11039	6527	ENSG00000100191	solute carrier family 5 member 4	Q9NY91		SAAT1|SGLT3|DJ90G24.4	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A5	HGNC:10991	292	ENSG00000005022	solute carrier family 25 member 5	P05141		T2|2F1|T3|ANT2	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC28A3	HGNC:16484	64078	ENSG00000197506	solute carrier family 28 member 3	Q9HAS3		CNT3	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
SLC41A3	HGNC:31046	54946	ENSG00000114544	solute carrier family 41 member 3	Q96GZ6		FLJ20473	achondroplasia	random	0		SLC decoy	SLC decoy, seed 20260921
